scenario,interest_rate_shock,initial_interest_rate,interest_rate_bucket,predicted_pd
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.093867178542206
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.21285140562248997
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.1308,very_low,0.16990846681922198
Severe Stress (+20%),0.2,0.21492,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.31062906221979225
Severe Stress (+20%),0.2,0.23124,high,0.09012617664730622
Severe Stress (+20%),0.2,0.11928,very_low,0.01762632197414806
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.22788,high,0.16990846681922198
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.22788,high,0.30736842105263157
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.16990846681922198
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.09012617664730622
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.09293914137442995
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.22788,high,0.1999999999999375
Severe Stress (+20%),0.2,0.1188,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1188,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.09293914137442995
Severe Stress (+20%),0.2,0.27696,high,0.16990846681922198
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.16990846681922198
Severe Stress (+20%),0.2,0.22788,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.15864,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.11290322580645161
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1722,low,0.09012617664730622
Severe Stress (+20%),0.2,0.3876,very_high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.18269230769230768
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.16990846681922198
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.20148,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.11483999999999998,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.1471861471861472
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.108,very_low,0.05081381500595474
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.0725967291583566
Severe Stress (+20%),0.2,0.23124,high,0.08953341740226986
Severe Stress (+20%),0.2,0.1308,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.22788,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.16990846681922198
Severe Stress (+20%),0.2,0.23124,high,0.09012617664730622
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.1471861471861472
Severe Stress (+20%),0.2,0.2166,high,0.09012617664730622
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.22788,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.16990846681922198
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.1308,very_low,0.16990846681922198
Severe Stress (+20%),0.2,0.35268,very_high,0.33088235294117646
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.22788,high,0.16990846681922198
Severe Stress (+20%),0.2,0.23124,high,0.18269230769230768
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.3888888888888889
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.31062906221979225
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35076,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.09293914137442995
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.1104,very_low,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.29988,high,0.22661961179732795
Severe Stress (+20%),0.2,0.1104,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.21239999999999998,high,0.2586490939044481
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.3108,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.14171999999999998,very_low,0.08953341740226986
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1188,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.09293914137442995
Severe Stress (+20%),0.2,0.23124,high,0.0725967291583566
Severe Stress (+20%),0.2,0.35268,very_high,0.3888888888888889
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.31115999999999994,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.22788,high,0.16990846681922198
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.1471861471861472
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23856,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.05081381500595474
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.33088235294117646
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.09012617664730622
Severe Stress (+20%),0.2,0.17988,low,0.03289473684210526
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.4960725075528701
Severe Stress (+20%),0.2,0.1308,very_low,0.13391662951404368
Severe Stress (+20%),0.2,0.10967999999999999,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.18269230769230768
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23856,high,0.07830687830687831
Severe Stress (+20%),0.2,0.11483999999999998,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.0725967291583566
Severe Stress (+20%),0.2,0.21588,high,0.21285140562248997
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.27516,high,0.22661961179732795
Severe Stress (+20%),0.2,0.1308,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.23124,high,0.09012617664730622
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1188,very_low,0.08953341740226986
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1104,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.22476,high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.09293914137442995
Severe Stress (+20%),0.2,0.27876,high,0.22661961179732795
Severe Stress (+20%),0.2,0.22788,high,0.16990846681922198
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.20207999999999998,high,0.09293914137442995
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.17844,low,0.09012617664730622
Severe Stress (+20%),0.2,0.2166,high,0.08408752434414023
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.26976,high,0.0725967291583566
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.3474,very_high,0.32609738101409624
Severe Stress (+20%),0.2,0.2166,high,0.1471861471861472
Severe Stress (+20%),0.2,0.2388,high,0.4960725075528701
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.11290322580645161
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.1296,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.05081381500595474
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.1308,very_low,0.16990846681922198
Severe Stress (+20%),0.2,0.23124,high,0.08408752434414023
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.16727999999999998,low,0.09293914137442995
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.1296,very_low,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.22788,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.11483999999999998,very_low,0.09293914137442995
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2388,high,0.4960725075528701
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.30432,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.33088235294117646
Severe Stress (+20%),0.2,0.3276,very_high,0.22661961179732795
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.21588,high,0.16990846681922198
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.3876,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.16990846681922198
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.22788,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.35268,very_high,0.30736842105263157
Severe Stress (+20%),0.2,0.22788,high,0.16990846681922198
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.13391662951404368
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.27024,high,0.09293914137442995
Severe Stress (+20%),0.2,0.22788,high,0.16990846681922198
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23484,high,0.22661961179732795
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.1308,very_low,0.16990846681922198
Severe Stress (+20%),0.2,0.13848,very_low,0.09012617664730622
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.3327205882352941
Severe Stress (+20%),0.2,0.23124,high,0.30736842105263157
Severe Stress (+20%),0.2,0.11124,very_low,0.08408752434414023
Severe Stress (+20%),0.2,0.2166,high,0.13391662951404368
Severe Stress (+20%),0.2,0.2166,high,0.30736842105263157
Severe Stress (+20%),0.2,0.2166,high,0.3327205882352941
Severe Stress (+20%),0.2,0.2166,high,0.31062906221979225
